2026-07-11 20:17:51 | INFO     | jarvis | __init__:53 | Ollama client initialized - URL: http://localhost:11434, Model: llama2
2026-07-11 22:25:38 | INFO     | jarvis | process_message:80 | Processing message: create a new project directory
2026-07-11 22:25:38 | INFO     | jarvis | send_message:154 | Processing user message: create a new project directory
2026-07-11 22:29:24 | INFO     | jarvis | __init__:45 | Ollama client initialized - URL: http://localhost:11434, Model: tinyllama
2026-07-11 22:29:24 | INFO     | jarvis | __init__:75 | Tool registry initialized
2026-07-11 22:29:24 | INFO     | jarvis | __init__:35 | Project manager initialized with workspace: /tmp/jarvis-assistant-check
2026-07-11 22:29:24 | INFO     | jarvis | load_projects:227 | Loaded 2 projects from workspace
2026-07-11 22:29:24 | INFO     | jarvis | __init__:23 | File manager initialized with workspace: /tmp/jarvis-assistant-check
2026-07-11 22:29:24 | INFO     | jarvis | __init__:62 | Command manager initialized with workspace: /tmp/jarvis-assistant-check
2026-07-11 22:29:24 | INFO     | jarvis | __init__:25 | Search manager initialized with workspace: /tmp/jarvis-assistant-check
2026-07-11 22:29:24 | INFO     | jarvis | register_all_tools:14 | Registering all tools...
2026-07-11 22:29:24 | INFO     | jarvis | register_all_tools:35 | Registered 11 tools
2026-07-11 22:29:24 | INFO     | jarvis | __init__:20 | Path validator initialized with workspace: /tmp/jarvis-assistant-check
2026-07-11 22:29:24 | INFO     | jarvis | __init__:24 | Safety whitelist initialized
2026-07-11 22:29:24 | INFO     | jarvis | __init__:20 | Path validator initialized with workspace: /tmp/jarvis-assistant-check
2026-07-11 22:29:24 | INFO     | jarvis | __init__:24 | Safety whitelist initialized
2026-07-11 22:29:24 | INFO     | jarvis | __init__:42 | Safety validator initialized
2026-07-11 22:29:24 | INFO     | jarvis | __init__:66 | Database initialized at: /tmp/jarvis-assistant-check/jarvis.db
2026-07-11 22:29:24 | INFO     | jarvis | __init__:66 | Database initialized at: /tmp/jarvis-assistant-check/jarvis.db
2026-07-11 22:29:24 | INFO     | jarvis | initialize_schema:160 | Database schema initialized
2026-07-11 22:29:24 | INFO     | jarvis | __init__:49 | History manager initialized
2026-07-11 22:29:24 | INFO     | jarvis | __init__:20 | Path validator initialized with workspace: /tmp/jarvis-assistant-check
2026-07-11 22:29:24 | INFO     | jarvis | __init__:24 | Safety whitelist initialized
2026-07-11 22:29:24 | INFO     | jarvis | __init__:42 | Safety validator initialized
2026-07-11 22:29:24 | INFO     | jarvis | __init__:66 | Database initialized at: /tmp/jarvis-assistant-check/jarvis.db
2026-07-11 22:29:24 | INFO     | jarvis | initialize_schema:160 | Database schema initialized
2026-07-11 22:29:24 | INFO     | jarvis | __init__:49 | History manager initialized
2026-07-11 22:29:24 | INFO     | jarvis | __init__:70 | Tool dispatcher initialized
2026-07-11 22:30:40 | INFO     | jarvis | __init__:45 | Ollama client initialized - URL: http://localhost:11434, Model: tinyllama
2026-07-11 22:30:40 | INFO     | jarvis | __init__:75 | Tool registry initialized
2026-07-11 22:30:40 | INFO     | jarvis | __init__:35 | Project manager initialized with workspace: /tmp/jarvis-assistant-check
2026-07-11 22:30:40 | INFO     | jarvis | load_projects:227 | Loaded 2 projects from workspace
2026-07-11 22:30:40 | INFO     | jarvis | __init__:23 | File manager initialized with workspace: /tmp/jarvis-assistant-check
2026-07-11 22:30:40 | INFO     | jarvis | __init__:62 | Command manager initialized with workspace: /tmp/jarvis-assistant-check
2026-07-11 22:30:40 | INFO     | jarvis | __init__:25 | Search manager initialized with workspace: /tmp/jarvis-assistant-check
2026-07-11 22:30:40 | INFO     | jarvis | register_all_tools:14 | Registering all tools...
2026-07-11 22:30:40 | INFO     | jarvis | register_all_tools:35 | Registered 11 tools
2026-07-11 22:30:40 | INFO     | jarvis | __init__:20 | Path validator initialized with workspace: /tmp/jarvis-assistant-check
2026-07-11 22:30:40 | INFO     | jarvis | __init__:24 | Safety whitelist initialized
2026-07-11 22:30:40 | INFO     | jarvis | __init__:20 | Path validator initialized with workspace: /tmp/jarvis-assistant-check
2026-07-11 22:30:40 | INFO     | jarvis | __init__:24 | Safety whitelist initialized
2026-07-11 22:30:40 | INFO     | jarvis | __init__:42 | Safety validator initialized
2026-07-11 22:30:40 | INFO     | jarvis | __init__:66 | Database initialized at: /tmp/jarvis-assistant-check/jarvis.db
2026-07-11 22:30:40 | INFO     | jarvis | __init__:66 | Database initialized at: /tmp/jarvis-assistant-check/jarvis.db
2026-07-11 22:30:40 | INFO     | jarvis | initialize_schema:160 | Database schema initialized
2026-07-11 22:30:40 | INFO     | jarvis | __init__:49 | History manager initialized
2026-07-11 22:30:40 | INFO     | jarvis | __init__:20 | Path validator initialized with workspace: /tmp/jarvis-assistant-check
2026-07-11 22:30:40 | INFO     | jarvis | __init__:24 | Safety whitelist initialized
2026-07-11 22:30:40 | INFO     | jarvis | __init__:42 | Safety validator initialized
2026-07-11 22:30:40 | INFO     | jarvis | __init__:66 | Database initialized at: /tmp/jarvis-assistant-check/jarvis.db
2026-07-11 22:30:40 | INFO     | jarvis | initialize_schema:160 | Database schema initialized
2026-07-11 22:30:40 | INFO     | jarvis | __init__:49 | History manager initialized
2026-07-11 22:30:40 | INFO     | jarvis | __init__:70 | Tool dispatcher initialized
2026-07-11 22:30:48 | INFO     | jarvis | __init__:45 | Ollama client initialized - URL: http://localhost:11434, Model: tinyllama
2026-07-11 22:30:48 | INFO     | jarvis | __init__:75 | Tool registry initialized
2026-07-11 22:30:48 | INFO     | jarvis | __init__:35 | Project manager initialized with workspace: /tmp/jarvis-assistant-check
2026-07-11 22:30:48 | INFO     | jarvis | load_projects:227 | Loaded 2 projects from workspace
2026-07-11 22:30:48 | INFO     | jarvis | __init__:23 | File manager initialized with workspace: /tmp/jarvis-assistant-check
2026-07-11 22:30:48 | INFO     | jarvis | __init__:62 | Command manager initialized with workspace: /tmp/jarvis-assistant-check
2026-07-11 22:30:48 | INFO     | jarvis | __init__:25 | Search manager initialized with workspace: /tmp/jarvis-assistant-check
2026-07-11 22:30:48 | INFO     | jarvis | register_all_tools:14 | Registering all tools...
2026-07-11 22:30:48 | INFO     | jarvis | register_all_tools:35 | Registered 11 tools
2026-07-11 22:30:48 | INFO     | jarvis | __init__:20 | Path validator initialized with workspace: /tmp/jarvis-assistant-check
2026-07-11 22:30:48 | INFO     | jarvis | __init__:24 | Safety whitelist initialized
2026-07-11 22:30:48 | INFO     | jarvis | __init__:20 | Path validator initialized with workspace: /tmp/jarvis-assistant-check
2026-07-11 22:30:48 | INFO     | jarvis | __init__:24 | Safety whitelist initialized
2026-07-11 22:30:48 | INFO     | jarvis | __init__:42 | Safety validator initialized
2026-07-11 22:30:48 | INFO     | jarvis | __init__:66 | Database initialized at: /tmp/jarvis-assistant-check/jarvis.db
2026-07-11 22:30:48 | INFO     | jarvis | __init__:66 | Database initialized at: /tmp/jarvis-assistant-check/jarvis.db
2026-07-11 22:30:48 | INFO     | jarvis | initialize_schema:160 | Database schema initialized
2026-07-11 22:30:48 | INFO     | jarvis | __init__:49 | History manager initialized
2026-07-11 22:30:48 | INFO     | jarvis | __init__:20 | Path validator initialized with workspace: /tmp/jarvis-assistant-check
2026-07-11 22:30:48 | INFO     | jarvis | __init__:24 | Safety whitelist initialized
2026-07-11 22:30:48 | INFO     | jarvis | __init__:42 | Safety validator initialized
2026-07-11 22:30:48 | INFO     | jarvis | __init__:66 | Database initialized at: /tmp/jarvis-assistant-check/jarvis.db
2026-07-11 22:30:48 | INFO     | jarvis | initialize_schema:160 | Database schema initialized
2026-07-11 22:30:48 | INFO     | jarvis | __init__:49 | History manager initialized
2026-07-11 22:30:48 | INFO     | jarvis | __init__:70 | Tool dispatcher initialized
2026-07-11 22:38:30 | INFO     | jarvis | __init__:45 | Ollama client initialized - URL: http://localhost:11434, Model: tinyllama
2026-07-11 22:38:30 | INFO     | jarvis | __init__:75 | Tool registry initialized
2026-07-11 22:38:30 | INFO     | jarvis | __init__:35 | Project manager initialized with workspace: /home/edb
2026-07-11 22:38:30 | INFO     | jarvis | load_projects:227 | Loaded 32 projects from workspace
2026-07-11 22:38:30 | INFO     | jarvis | __init__:23 | File manager initialized with workspace: /home/edb
2026-07-11 22:38:30 | INFO     | jarvis | __init__:62 | Command manager initialized with workspace: /home/edb
2026-07-11 22:38:30 | INFO     | jarvis | __init__:25 | Search manager initialized with workspace: /home/edb
2026-07-11 22:38:30 | INFO     | jarvis | register_all_tools:14 | Registering all tools...
2026-07-11 22:38:30 | INFO     | jarvis | register_all_tools:35 | Registered 11 tools
2026-07-11 22:38:30 | INFO     | jarvis | __init__:20 | Path validator initialized with workspace: /home/edb
2026-07-11 22:38:30 | INFO     | jarvis | __init__:24 | Safety whitelist initialized
2026-07-11 22:38:30 | INFO     | jarvis | __init__:20 | Path validator initialized with workspace: /home/edb
2026-07-11 22:38:30 | INFO     | jarvis | __init__:24 | Safety whitelist initialized
2026-07-11 22:38:30 | INFO     | jarvis | __init__:42 | Safety validator initialized
2026-07-11 22:38:30 | INFO     | jarvis | __init__:66 | Database initialized at: /home/edb/jarvis.db
2026-07-11 22:38:30 | INFO     | jarvis | __init__:66 | Database initialized at: /home/edb/jarvis.db
2026-07-11 22:38:30 | INFO     | jarvis | initialize_schema:160 | Database schema initialized
2026-07-11 22:38:30 | INFO     | jarvis | __init__:49 | History manager initialized
2026-07-11 22:38:30 | INFO     | jarvis | __init__:20 | Path validator initialized with workspace: /home/edb
2026-07-11 22:38:30 | INFO     | jarvis | __init__:24 | Safety whitelist initialized
2026-07-11 22:38:30 | INFO     | jarvis | __init__:42 | Safety validator initialized
2026-07-11 22:38:30 | INFO     | jarvis | __init__:66 | Database initialized at: /home/edb/jarvis.db
2026-07-11 22:38:30 | INFO     | jarvis | initialize_schema:160 | Database schema initialized
2026-07-11 22:38:30 | INFO     | jarvis | __init__:49 | History manager initialized
2026-07-11 22:38:30 | INFO     | jarvis | __init__:70 | Tool dispatcher initialized
2026-07-11 22:38:46 | INFO     | jarvis | __init__:45 | Ollama client initialized - URL: http://localhost:11434, Model: tinyllama
2026-07-11 22:38:46 | INFO     | jarvis | __init__:75 | Tool registry initialized
2026-07-11 22:38:46 | INFO     | jarvis | __init__:35 | Project manager initialized with workspace: /home/edb
2026-07-11 22:38:46 | INFO     | jarvis | load_projects:227 | Loaded 32 projects from workspace
2026-07-11 22:38:46 | INFO     | jarvis | __init__:23 | File manager initialized with workspace: /home/edb
2026-07-11 22:38:46 | INFO     | jarvis | __init__:62 | Command manager initialized with workspace: /home/edb
2026-07-11 22:38:46 | INFO     | jarvis | __init__:25 | Search manager initialized with workspace: /home/edb
2026-07-11 22:38:46 | INFO     | jarvis | register_all_tools:14 | Registering all tools...
2026-07-11 22:38:46 | INFO     | jarvis | register_all_tools:35 | Registered 11 tools
2026-07-11 22:38:46 | INFO     | jarvis | __init__:20 | Path validator initialized with workspace: /home/edb
2026-07-11 22:38:46 | INFO     | jarvis | __init__:24 | Safety whitelist initialized
2026-07-11 22:38:46 | INFO     | jarvis | __init__:20 | Path validator initialized with workspace: /home/edb
2026-07-11 22:38:46 | INFO     | jarvis | __init__:24 | Safety whitelist initialized
2026-07-11 22:38:46 | INFO     | jarvis | __init__:42 | Safety validator initialized
2026-07-11 22:38:46 | INFO     | jarvis | __init__:66 | Database initialized at: /home/edb/jarvis.db
2026-07-11 22:38:46 | INFO     | jarvis | __init__:66 | Database initialized at: /home/edb/jarvis.db
2026-07-11 22:38:46 | INFO     | jarvis | initialize_schema:160 | Database schema initialized
2026-07-11 22:38:46 | INFO     | jarvis | __init__:49 | History manager initialized
2026-07-11 22:38:46 | INFO     | jarvis | __init__:20 | Path validator initialized with workspace: /home/edb
2026-07-11 22:38:46 | INFO     | jarvis | __init__:24 | Safety whitelist initialized
2026-07-11 22:38:46 | INFO     | jarvis | __init__:42 | Safety validator initialized
2026-07-11 22:38:46 | INFO     | jarvis | __init__:66 | Database initialized at: /home/edb/jarvis.db
2026-07-11 22:38:46 | INFO     | jarvis | initialize_schema:160 | Database schema initialized
2026-07-11 22:38:46 | INFO     | jarvis | __init__:49 | History manager initialized
2026-07-11 22:38:46 | INFO     | jarvis | __init__:70 | Tool dispatcher initialized
2026-07-11 22:40:14 | INFO     | jarvis | __init__:45 | Ollama client initialized - URL: http://localhost:11434, Model: tinyllama
2026-07-11 22:40:14 | INFO     | jarvis | __init__:75 | Tool registry initialized
2026-07-11 22:40:14 | INFO     | jarvis | __init__:35 | Project manager initialized with workspace: /home/edb
2026-07-11 22:40:14 | INFO     | jarvis | load_projects:227 | Loaded 32 projects from workspace
2026-07-11 22:40:14 | INFO     | jarvis | __init__:23 | File manager initialized with workspace: /home/edb
2026-07-11 22:40:14 | INFO     | jarvis | __init__:62 | Command manager initialized with workspace: /home/edb
2026-07-11 22:40:14 | INFO     | jarvis | __init__:25 | Search manager initialized with workspace: /home/edb
2026-07-11 22:40:14 | INFO     | jarvis | register_all_tools:14 | Registering all tools...
2026-07-11 22:40:14 | INFO     | jarvis | register_all_tools:35 | Registered 11 tools
2026-07-11 22:40:14 | INFO     | jarvis | __init__:20 | Path validator initialized with workspace: /home/edb
2026-07-11 22:40:14 | INFO     | jarvis | __init__:24 | Safety whitelist initialized
2026-07-11 22:40:14 | INFO     | jarvis | __init__:20 | Path validator initialized with workspace: /home/edb
2026-07-11 22:40:14 | INFO     | jarvis | __init__:24 | Safety whitelist initialized
2026-07-11 22:40:14 | INFO     | jarvis | __init__:42 | Safety validator initialized
2026-07-11 22:40:14 | INFO     | jarvis | __init__:66 | Database initialized at: /home/edb/jarvis.db
2026-07-11 22:40:14 | INFO     | jarvis | __init__:66 | Database initialized at: /home/edb/jarvis.db
2026-07-11 22:40:14 | INFO     | jarvis | initialize_schema:160 | Database schema initialized
2026-07-11 22:40:14 | INFO     | jarvis | __init__:49 | History manager initialized
2026-07-11 22:40:14 | INFO     | jarvis | __init__:20 | Path validator initialized with workspace: /home/edb
2026-07-11 22:40:14 | INFO     | jarvis | __init__:24 | Safety whitelist initialized
2026-07-11 22:40:14 | INFO     | jarvis | __init__:42 | Safety validator initialized
2026-07-11 22:40:14 | INFO     | jarvis | __init__:66 | Database initialized at: /home/edb/jarvis.db
2026-07-11 22:40:14 | INFO     | jarvis | initialize_schema:160 | Database schema initialized
2026-07-11 22:40:14 | INFO     | jarvis | __init__:49 | History manager initialized
2026-07-11 22:40:14 | INFO     | jarvis | __init__:70 | Tool dispatcher initialized
2026-07-11 22:41:19 | INFO     | jarvis | __init__:45 | Ollama client initialized - URL: http://localhost:11434, Model: tinyllama
2026-07-11 22:41:19 | INFO     | jarvis | __init__:75 | Tool registry initialized
2026-07-11 22:41:19 | INFO     | jarvis | __init__:35 | Project manager initialized with workspace: /home/edb
2026-07-11 22:41:19 | INFO     | jarvis | load_projects:227 | Loaded 32 projects from workspace
